timestamp,database_name,database_type,resource_id,dtu_percent,storage_percent,connection_count,deadlocks,query_duration_avg_ms,cost_usd,environment,region
2026-04-13 10:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,38.18,54.49,57,0,171.04,4.1,Testing,West Europe
2026-04-13 09:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,30.74,78.51,100,0,319.4,2.92,Testing,West Europe
2026-04-13 08:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,19.86,71.04,12,0,470.94,1.81,Testing,West Europe
2026-04-13 07:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,44.75,55.72,80,0,219.77,4.74,Testing,West Europe
2026-04-13 06:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,14.13,59.29,26,0,383.89,1.42,Testing,West Europe
2026-04-13 05:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,26.02,65.21,91,1,344.89,2.73,Testing,West Europe
2026-04-13 04:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,27.89,56.58,17,0,293.42,2.97,Testing,West Europe
2026-04-13 03:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,12.43,67.66,99,0,118.7,1.27,Testing,West Europe
2026-04-13 02:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,20.5,36.73,90,0,104.9,1.93,Testing,West Europe
2026-04-13 01:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,37.45,69.62,21,2,234.06,3.64,Testing,West Europe
2026-04-13 00:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,10.8,78.32,100,0,468.37,1.01,Testing,West Europe
2026-04-12 23:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,23.73,52.67,91,0,57.5,2.22,Testing,West Europe
2026-04-12 22:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,43.54,45.59,26,0,117.09,4.52,Testing,West Europe
2026-04-12 21:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,28.82,56.88,74,0,65.55,2.75,Testing,West Europe
2026-04-12 20:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,26.17,73.44,42,0,133.5,2.52,Testing,West Europe
2026-04-12 19:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,11.9,70.27,45,0,474.97,1.28,Testing,West Europe
2026-04-12 18:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,36.05,33.4,19,0,281.28,3.34,Testing,West Europe
2026-04-12 17:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,14.04,47.75,33,0,141.63,1.5,Testing,West Europe
2026-04-12 16:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,18.74,53.57,53,0,172.94,1.95,Testing,West Europe
2026-04-12 15:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,43.34,64.38,7,0,357.14,4.39,Testing,West Europe
2026-04-12 14:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,39.69,38.35,16,0,384.13,4.17,Testing,West Europe
2026-04-12 13:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,21.76,32.88,96,0,367.35,1.98,Testing,West Europe
2026-04-12 12:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,23.18,36.72,6,0,69.47,2.33,Testing,West Europe
2026-04-12 11:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,31.01,79.7,68,0,189.36,3.15,Testing,West Europe
2026-04-12 10:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,18.48,43.63,63,0,349.31,1.81,Testing,West Europe
2026-04-12 09:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,40.43,68.05,61,0,149.65,3.97,Testing,West Europe
2026-04-12 08:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,47.91,30.06,74,1,280.84,4.33,Testing,West Europe
2026-04-12 07:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,13.36,64.52,93,3,93.25,1.41,Testing,West Europe
2026-04-12 06:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,28.28,63.22,99,0,106.1,2.59,Testing,West Europe
2026-04-12 05:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,34.25,32.76,74,0,231.88,3.71,Testing,West Europe
2026-04-12 04:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,15.45,34.74,70,0,183.03,1.61,Testing,West Europe
2026-04-12 03:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,25.64,53.95,18,0,151.83,2.58,Testing,West Europe
2026-04-12 02:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,10.66,37.35,76,1,367.08,1.13,Testing,West Europe
2026-04-12 01:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,22.1,77.3,63,0,214.74,2.4,Testing,West Europe
2026-04-12 00:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,43.12,68.76,39,0,309.26,4.38,Testing,West Europe
2026-04-11 23:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,38.51,39.29,67,0,351.05,4.1,Testing,West Europe
2026-04-11 22:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,42.71,70.02,20,0,326.54,4.67,Testing,West Europe
2026-04-11 21:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,37.5,52.95,87,0,465.18,3.54,Testing,West Europe
2026-04-11 20:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,46.61,52.51,18,0,178.64,4.69,Testing,West Europe
2026-04-11 19:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,37.19,68.28,73,0,191.95,3.57,Testing,West Europe
2026-04-11 18:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,46.31,79.43,83,0,310.05,5.09,Testing,West Europe
2026-04-11 17:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,11.49,58.87,73,0,300.07,1.04,Testing,West Europe
2026-04-11 16:01:26.769325,sqldb-test-mar-49,SQL,/subscriptions/sub-7871/resourceGroups/rg-marketing-testing-westeurope/providers/Microsoft.Compute/SQLDatabase/sqldb-test-mar-49,47.08,46.38,19,1,471.51,4.47,Testing,West Europe
2026-04-18 15:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,43.16,76.46,100,0,131.78,4.44,Staging,West US
2026-04-18 14:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,20.41,75.28,90,1,437.0,1.95,Staging,West US
2026-04-18 13:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,31.52,67.71,71,0,306.98,3.08,Staging,West US
2026-04-18 12:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,25.28,53.92,93,0,162.69,2.71,Staging,West US
2026-04-18 11:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,40.31,31.58,68,0,180.1,4.43,Staging,West US
2026-04-18 10:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,31.44,42.63,90,0,432.86,3.44,Staging,West US
2026-04-18 09:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,40.14,48.5,81,0,345.63,4.04,Staging,West US
2026-04-18 08:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,27.24,61.3,84,0,270.93,2.82,Staging,West US
2026-04-18 07:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,15.33,59.41,21,0,360.46,1.49,Staging,West US
2026-04-18 06:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,12.03,30.8,24,1,386.45,1.28,Staging,West US
2026-04-18 05:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,18.59,34.55,49,1,273.36,2.01,Staging,West US
2026-04-18 04:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,46.1,63.37,36,0,273.11,4.92,Staging,West US
2026-04-18 03:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,17.97,43.56,36,0,366.95,1.88,Staging,West US
2026-04-18 02:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,36.16,59.19,99,0,254.51,3.82,Staging,West US
2026-04-18 01:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,17.73,45.59,44,0,60.45,1.79,Staging,West US
2026-04-18 00:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,49.64,71.02,17,2,131.56,4.62,Staging,West US
2026-04-17 23:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,22.55,32.79,40,0,130.48,2.05,Staging,West US
2026-04-17 22:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,41.32,32.94,36,0,401.6,4.08,Staging,West US
2026-04-17 21:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,27.73,54.38,41,0,151.25,2.77,Staging,West US
2026-04-17 20:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,13.73,47.59,7,0,149.69,1.39,Staging,West US
2026-04-17 19:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,22.0,34.11,44,0,489.87,2.37,Staging,West US
2026-04-17 18:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,47.19,63.44,18,0,128.75,5.09,Staging,West US
2026-04-17 17:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,39.21,73.78,46,2,419.27,3.83,Staging,West US
2026-04-17 16:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,19.52,33.69,40,0,184.76,2.1,Staging,West US
2026-04-17 15:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,21.74,70.53,100,0,489.56,1.98,Staging,West US
2026-04-17 14:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,12.89,34.74,30,0,156.06,1.19,Staging,West US
2026-04-17 13:01:26.769325,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,20.94,66.4,23,0,103.48,1.97,Staging,West US
2026-04-17 12:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,28.12,37.52,83,0,292.29,3.02,Staging,West US
2026-04-17 11:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,27.51,53.31,28,0,298.08,2.94,Staging,West US
2026-04-17 10:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,15.96,60.83,51,0,147.95,1.65,Staging,West US
2026-04-17 09:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,46.26,33.01,72,0,415.04,4.36,Staging,West US
2026-04-17 08:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,31.67,65.45,97,0,358.27,3.11,Staging,West US
2026-04-17 07:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,30.23,66.28,57,0,450.31,3.12,Staging,West US
2026-04-17 06:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,45.17,66.94,80,0,271.14,4.14,Staging,West US
2026-04-17 05:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,30.77,30.22,50,0,74.84,3.37,Staging,West US
2026-04-17 04:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,36.71,51.81,64,0,393.54,3.72,Staging,West US
2026-04-17 03:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,11.15,68.18,48,1,293.07,1.12,Staging,West US
2026-04-17 02:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,28.26,78.35,99,0,235.18,3.1,Staging,West US
2026-04-17 01:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,24.43,69.92,88,0,242.02,2.63,Staging,West US
2026-04-17 00:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,18.88,64.46,91,0,114.76,2.0,Staging,West US
2026-04-16 23:01:26.775681,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,12.46,74.25,69,1,466.89,1.22,Staging,West US
2026-04-16 22:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,21.83,75.99,35,1,84.84,2.26,Staging,West US
2026-04-16 21:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,36.8,32.26,33,0,230.39,3.5,Staging,West US
2026-04-16 20:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,13.45,71.76,89,0,259.16,1.42,Staging,West US
2026-04-16 19:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,42.0,52.17,49,0,420.5,4.15,Staging,West US
2026-04-16 18:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,10.72,69.14,94,1,403.35,1.0,Staging,West US
2026-04-16 17:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,28.83,33.9,94,0,79.02,2.95,Staging,West US
2026-04-16 16:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,11.52,34.42,27,0,192.72,1.11,Staging,West US
2026-04-16 15:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,13.03,42.8,7,2,307.3,1.23,Staging,West US
2026-04-16 14:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,36.41,75.87,45,0,79.27,3.53,Staging,West US
2026-04-16 13:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,23.53,71.77,91,1,297.82,2.37,Staging,West US
2026-04-16 12:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,22.78,57.99,64,0,352.1,2.37,Staging,West US
2026-04-16 11:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,23.75,49.99,68,0,279.14,2.3,Staging,West US
2026-04-16 10:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,14.49,61.89,47,0,377.75,1.51,Staging,West US
2026-04-16 09:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,25.32,50.93,40,0,274.83,2.76,Staging,West US
2026-04-16 08:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,49.77,68.89,83,0,184.49,4.89,Staging,West US
2026-04-16 07:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,21.75,44.89,31,0,125.39,2.2,Staging,West US
2026-04-16 06:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,15.93,50.65,47,0,220.85,1.44,Staging,West US
2026-04-16 05:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,22.99,40.28,77,0,130.87,2.14,Staging,West US
2026-04-16 04:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,30.72,74.02,56,0,199.9,2.95,Staging,West US
2026-04-16 03:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,47.68,57.27,87,0,265.97,5.07,Staging,West US
2026-04-16 02:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,33.91,62.38,24,0,283.62,3.07,Staging,West US
2026-04-16 01:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,18.31,44.15,65,0,471.12,1.77,Staging,West US
2026-04-16 00:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,30.36,63.24,29,0,95.63,2.82,Staging,West US
2026-04-15 23:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,35.53,74.73,80,0,158.82,3.53,Staging,West US
2026-04-15 22:01:26.776411,sqldb-stag-sal-50,SQL,/subscriptions/sub-7767/resourceGroups/rg-sales-staging-westus/providers/Microsoft.Compute/SQLDatabase/sqldb-stag-sal-50,21.34,48.01,87,0,462.91,2.27,Staging,West US
